"","subject","activity_label","variable","value"
"11129",25,"WALKING_DOWNSTAIRS","tBodyAccJerk.std...Z",-0.711494695517241
"11130",25,"WALKING_UPSTAIRS","tBodyAccJerk.std...Z",-0.812458372307692
"11131",26,"LAYING","tBodyAccJerk.std...Z",-0.989064628947368
"11132",26,"SITTING","tBodyAccJerk.std...Z",-0.99000871051282
"11133",26,"STANDING","tBodyAccJerk.std...Z",-0.986693448648649
"11134",26,"WALKING","tBodyAccJerk.std...Z",-0.397483516101695
"11135",26,"WALKING_DOWNSTAIRS","tBodyAccJerk.std...Z",-0.3793359516
"11136",26,"WALKING_UPSTAIRS","tBodyAccJerk.std...Z",-0.677995585454545
"11137",27,"LAYING","tBodyAccJerk.std...Z",-0.989685146621622
"11138",27,"SITTING","tBodyAccJerk.std...Z",-0.988904001571429
"11139",27,"STANDING","tBodyAccJerk.std...Z",-0.987354788
"11140",27,"WALKING","tBodyAccJerk.std...Z",-0.401188539824561
"11141",27,"WALKING_DOWNSTAIRS","tBodyAccJerk.std...Z",-0.409310918409091
"11142",27,"WALKING_UPSTAIRS","tBodyAccJerk.std...Z",-0.633722935098039
"11143",28,"LAYING","tBodyAccJerk.std...Z",-0.973071655875
"11144",28,"SITTING","tBodyAccJerk.std...Z",-0.976327426666667
"11145",28,"STANDING","tBodyAccJerk.std...Z",-0.969765362025316
"11146",28,"WALKING","tBodyAccJerk.std...Z",-0.537470471666667
"11147",28,"WALKING_DOWNSTAIRS","tBodyAccJerk.std...Z",-0.427053261304348
"11148",28,"WALKING_UPSTAIRS","tBodyAccJerk.std...Z",-0.637488941176471
"11149",29,"LAYING","tBodyAccJerk.std...Z",-0.993288313333333
"11150",29,"SITTING","tBodyAccJerk.std...Z",-0.990168733
"11151",29,"STANDING","tBodyAccJerk.std...Z",-0.990593859692308
"11152",29,"WALKING","tBodyAccJerk.std...Z",-0.461758009811321
"11153",29,"WALKING_DOWNSTAIRS","tBodyAccJerk.std...Z",-0.478764185
"11154",29,"WALKING_UPSTAIRS","tBodyAccJerk.std...Z",-0.678763766530612
"11155",30,"LAYING","tBodyAccJerk.std...Z",-0.979517896142857
"11156",30,"SITTING","tBodyAccJerk.std...Z",-0.988164381290323
"11157",30,"STANDING","tBodyAccJerk.std...Z",-0.968897316101695
"11158",30,"WALKING","tBodyAccJerk.std...Z",-0.521351855076923
"11159",30,"WALKING_DOWNSTAIRS","tBodyAccJerk.std...Z",-0.467070153387097
"11160",30,"WALKING_UPSTAIRS","tBodyAccJerk.std...Z",-0.761942025384615
"11161",1,"LAYING","tBodyGyro.std...X",-0.87354386782
"11162",1,"SITTING","tBodyGyro.std...X",-0.977211283191489
"11163",1,"STANDING","tBodyGyro.std...X",-0.987191946603774
"11164",1,"WALKING","tBodyGyro.std...X",-0.473535485894737
"11165",1,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.458030542938775
"11166",1,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.544871104528302
"11167",2,"LAYING","tBodyGyro.std...X",-0.988275232916667
"11168",2,"SITTING","tBodyGyro.std...X",-0.985742027826087
"11169",2,"STANDING","tBodyGyro.std...X",-0.972998629814815
"11170",2,"WALKING","tBodyGyro.std...X",-0.561550255762712
"11171",2,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.320789230008511
"11172",2,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.439253058958333
"11173",3,"LAYING","tBodyGyro.std...X",-0.974545752096774
"11174",3,"SITTING","tBodyGyro.std...X",-0.965434768461538
"11175",3,"STANDING","tBodyGyro.std...X",-0.900462227540984
"11176",3,"WALKING","tBodyGyro.std...X",-0.571869560172414
"11177",3,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.261653414014286
"11178",3,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.456039262525424
"11179",4,"LAYING","tBodyGyro.std...X",-0.973102422222222
"11180",4,"SITTING","tBodyGyro.std...X",-0.9701317904
"11181",4,"STANDING","tBodyGyro.std...X",-0.909687974464286
"11182",4,"WALKING","tBodyGyro.std...X",-0.500916659
"11183",4,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.370244695288889
"11184",4,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.454431043269231
"11185",5,"LAYING","tBodyGyro.std...X",-0.979498706538461
"11186",5,"SITTING","tBodyGyro.std...X",-0.966225485
"11187",5,"STANDING","tBodyGyro.std...X",-0.910395222321429
"11188",5,"WALKING","tBodyGyro.std...X",-0.490877497857143
"11189",5,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.46064684487234
"11190",5,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.443342262340426
"11191",6,"LAYING","tBodyGyro.std...X",-0.955378225087719
"11192",6,"SITTING","tBodyGyro.std...X",-0.957367681818182
"11193",6,"STANDING","tBodyGyro.std...X",-0.947561298596491
"11194",6,"WALKING","tBodyGyro.std...X",-0.446020952631579
"11195",6,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.19830385328125
"11196",6,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.321973723647059
"11197",7,"LAYING","tBodyGyro.std...X",-0.9601268225
"11198",7,"SITTING","tBodyGyro.std...X",-0.941870953333333
"11199",7,"STANDING","tBodyGyro.std...X",-0.945247687358491
"11200",7,"WALKING","tBodyGyro.std...X",-0.503313517017544
"11201",7,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.407744096
"11202",7,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.363853236862745
"11203",8,"LAYING","tBodyGyro.std...X",-0.965204017592593
"11204",8,"SITTING","tBodyGyro.std...X",-0.984524052826087
"11205",8,"STANDING","tBodyGyro.std...X",-0.972990379814815
"11206",8,"WALKING","tBodyGyro.std...X",-0.1992097184375
"11207",8,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.258430885531579
"11208",8,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.367428367219512
"11209",9,"LAYING","tBodyGyro.std...X",-0.9422465098
"11210",9,"SITTING","tBodyGyro.std...X",-0.9590200492
"11211",9,"STANDING","tBodyGyro.std...X",-0.921990612
"11212",9,"WALKING","tBodyGyro.std...X",-0.476163506730769
"11213",9,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.396429197952381
"11214",9,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.343976630734694
"11215",10,"LAYING","tBodyGyro.std...X",-0.961713199827586
"11216",10,"SITTING","tBodyGyro.std...X",-0.988873097222222
"11217",10,"STANDING","tBodyGyro.std...X",-0.929895057954545
"11218",10,"WALKING","tBodyGyro.std...X",-0.414205475283019
"11219",10,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.304745377026316
"11220",10,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.308534708121277
"11221",11,"LAYING","tBodyGyro.std...X",-0.980836884561403
"11222",11,"SITTING","tBodyGyro.std...X",-0.988164911509434
"11223",11,"STANDING","tBodyGyro.std...X",-0.980242494680851
"11224",11,"WALKING","tBodyGyro.std...X",-0.596346930847458
"11225",11,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.374069023580435
"11226",11,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.501331630185185
"11227",12,"LAYING","tBodyGyro.std...X",-0.966090742
"11228",12,"SITTING","tBodyGyro.std...X",-0.974425351960784
"11229",12,"STANDING","tBodyGyro.std...X",-0.883655251803279
"11230",12,"WALKING","tBodyGyro.std...X",-0.5462634706
"11231",12,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.362143061643478
"11232",12,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.526659296134615
"11233",13,"LAYING","tBodyGyro.std...X",-0.972143470322581
"11234",13,"SITTING","tBodyGyro.std...X",-0.985844263265306
"11235",13,"STANDING","tBodyGyro.std...X",-0.955577395789474
"11236",13,"WALKING","tBodyGyro.std...X",-0.376059914210526
"11237",13,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.417014161553191
"11238",13,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.541066687090909
"11239",14,"LAYING","tBodyGyro.std...X",-0.957221015098039
"11240",14,"SITTING","tBodyGyro.std...X",-0.980829981481481
"11241",14,"STANDING","tBodyGyro.std...X",-0.9610917615
"11242",14,"WALKING","tBodyGyro.std...X",-0.60038822220339
"11243",14,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.354551638377778
"11244",14,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.454283337592593
"11245",15,"LAYING","tBodyGyro.std...X",-0.957167680694444
"11246",15,"SITTING","tBodyGyro.std...X",-0.988204115254237
"11247",15,"STANDING","tBodyGyro.std...X",-0.947790802075472
"11248",15,"WALKING","tBodyGyro.std...X",-0.329624620185185
"11249",15,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.318692525928571
"11250",15,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.415251317916667
"11251",16,"LAYING","tBodyGyro.std...X",-0.977010769857143
"11252",16,"SITTING","tBodyGyro.std...X",-0.981037373333333
"11253",16,"STANDING","tBodyGyro.std...X",-0.973400107564103
"11254",16,"WALKING","tBodyGyro.std...X",-0.654171847058823
"11255",16,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.45418847106383
"11256",16,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.508087166666667
"11257",17,"LAYING","tBodyGyro.std...X",-0.975893061830986
"11258",17,"SITTING","tBodyGyro.std...X",-0.98963832578125
"11259",17,"STANDING","tBodyGyro.std...X",-0.981373082948718
"11260",17,"WALKING","tBodyGyro.std...X",-0.47981351295082
"11261",17,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.370436868891304
"11262",17,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.496562732729167
"11263",18,"LAYING","tBodyGyro.std...X",-0.992872598
"11264",18,"SITTING","tBodyGyro.std...X",-0.991956958947368
"11265",18,"STANDING","tBodyGyro.std...X",-0.962254249589041
"11266",18,"WALKING","tBodyGyro.std...X",-0.7044397775
"11267",18,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.502473033509091
"11268",18,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.593841504137931
"11269",19,"LAYING","tBodyGyro.std...X",-0.981357611445783
"11270",19,"SITTING","tBodyGyro.std...X",-0.984625306849315
"11271",19,"STANDING","tBodyGyro.std...X",-0.946109711917808
"11272",19,"WALKING","tBodyGyro.std...X",-0.0264357957923077
"11273",19,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",0.267657219333333
"11274",19,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.4068000325
"11275",20,"LAYING","tBodyGyro.std...X",-0.984477414264706
"11276",20,"SITTING","tBodyGyro.std...X",-0.976309017121212
"11277",20,"STANDING","tBodyGyro.std...X",-0.886749172739726
"11278",20,"WALKING","tBodyGyro.std...X",-0.23294061427451
"11279",20,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.204939567711111
"11280",20,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.492701193921569
"11281",21,"LAYING","tBodyGyro.std...X",-0.975411857555556
"11282",21,"SITTING","tBodyGyro.std...X",-0.988410501294118
"11283",21,"STANDING","tBodyGyro.std...X",-0.962514526067416
"11284",21,"WALKING","tBodyGyro.std...X",-0.432232883846154
"11285",21,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.442148617666667
"11286",21,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.53190941893617
"11287",22,"LAYING","tBodyGyro.std...X",-0.956641905833333
"11288",22,"SITTING","tBodyGyro.std...X",-0.981099172419355
"11289",22,"STANDING","tBodyGyro.std...X",-0.917837043333333
"11290",22,"WALKING","tBodyGyro.std...X",-0.318537865869565
"11291",22,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.237349190997222
"11292",22,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.301491709628571
"11293",23,"LAYING","tBodyGyro.std...X",-0.981849400972222
"11294",23,"SITTING","tBodyGyro.std...X",-0.980363734264706
"11295",23,"STANDING","tBodyGyro.std...X",-0.942011240294118
"11296",23,"WALKING","tBodyGyro.std...X",-0.494322648644068
"11297",23,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.416133032777778
"11298",23,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.550664576666667
"11299",24,"LAYING","tBodyGyro.std...X",-0.982651720138889
"11300",24,"SITTING","tBodyGyro.std...X",-0.988111648676471
"11301",24,"STANDING","tBodyGyro.std...X",-0.960738660289855
"11302",24,"WALKING","tBodyGyro.std...X",-0.580597373275862
"11303",24,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.431919067945455
"11304",24,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.577426408813559
"11305",25,"LAYING","tBodyGyro.std...X",-0.889769639726027
"11306",25,"SITTING","tBodyGyro.std...X",-0.989907584153846
"11307",25,"STANDING","tBodyGyro.std...X",-0.971357421216216
"11308",25,"WALKING","tBodyGyro.std...X",-0.401158753783784
"11309",25,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.288824754586207
"11310",25,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.489011794784615
"11311",26,"LAYING","tBodyGyro.std...X",-0.990328197763158
"11312",26,"SITTING","tBodyGyro.std...X",-0.991027700512821
"11313",26,"STANDING","tBodyGyro.std...X",-0.973785111216216
"11314",26,"WALKING","tBodyGyro.std...X",-0.492885711355932
"11315",26,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.33131291446
"11316",26,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.550274396
"11317",27,"LAYING","tBodyGyro.std...X",-0.988837212162162
"11318",27,"SITTING","tBodyGyro.std...X",-0.988492425142857
"11319",27,"STANDING","tBodyGyro.std...X",-0.9699020075
"11320",27,"WALKING","tBodyGyro.std...X",-0.606860248596491
"11321",27,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.363722908386364
"11322",27,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.562461004705882
"11323",28,"LAYING","tBodyGyro.std...X",-0.95516227975
"11324",28,"SITTING","tBodyGyro.std...X",-0.979671983472222
"11325",28,"STANDING","tBodyGyro.std...X",-0.884032232405063
"11326",28,"WALKING","tBodyGyro.std...X",-0.503798624074074
"11327",28,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.268106330991304
"11328",28,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.518818227843137
"11329",29,"LAYING","tBodyGyro.std...X",-0.994276591304348
"11330",29,"SITTING","tBodyGyro.std...X",-0.990178704833333
"11331",29,"STANDING","tBodyGyro.std...X",-0.977994819846154
"11332",29,"WALKING","tBodyGyro.std...X",-0.598868670943396
"11333",29,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.282077257508333
"11334",29,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.323904731622449
"11335",30,"LAYING","tBodyGyro.std...X",-0.973662822428571
"11336",30,"SITTING","tBodyGyro.std...X",-0.988132669516129
"11337",30,"STANDING","tBodyGyro.std...X",-0.911408517966102
"11338",30,"WALKING","tBodyGyro.std...X",-0.387920593846154
"11339",30,"WALKING_DOWNSTAIRS","tBodyGyro.std...X",-0.265923160895161
"11340",30,"WALKING_UPSTAIRS","tBodyGyro.std...X",-0.493837520761538
"11341",1,"LAYING","tBodyGyro.std...Y",-0.9510904402
"11342",1,"SITTING","tBodyGyro.std...Y",-0.966473895319149
"11343",1,"STANDING","tBodyGyro.std...Y",-0.98773444
"11344",1,"WALKING","tBodyGyro.std...Y",-0.0546077686594737
"11345",1,"WALKING_DOWNSTAIRS","tBodyGyro.std...Y",-0.126349194938775
"11346",1,"WALKING_UPSTAIRS","tBodyGyro.std...Y",0.00410518379811321
"11347",2,"LAYING","tBodyGyro.std...Y",-0.982291608958333
"11348",2,"SITTING","tBodyGyro.std...Y",-0.978919526956522
"11349",2,"STANDING","tBodyGyro.std...Y",-0.971441996481481
"11350",2,"WALKING","tBodyGyro.std...Y",-0.53845366779661
"11351",2,"WALKING_DOWNSTAIRS","tBodyGyro.std...Y",-0.415739144893617
"11352",2,"WALKING_UPSTAIRS","tBodyGyro.std...Y",-0.466298336666667
"11353",3,"LAYING","tBodyGyro.std...Y",-0.977272653709677
"11354",3,"SITTING","tBodyGyro.std...Y",-0.944854571346154
"11355",3,"STANDING","tBodyGyro.std...Y",-0.927788618196721
"11356",3,"WALKING","tBodyGyro.std...Y",-0.563793260172414
"11357",3,"WALKING_DOWNSTAIRS","tBodyGyro.std...Y",-0.546740387959184
"11358",3,"WALKING_UPSTAIRS","tBodyGyro.std...Y",-0.582742845932203
"11359",4,"LAYING","tBodyGyro.std...Y",-0.961109291851852
"11360",4,"SITTING","tBodyGyro.std...Y",-0.9584681204
"11361",4,"STANDING","tBodyGyro.std...Y",-0.949227146964286
"11362",4,"WALKING","tBodyGyro.std...Y",-0.665394092833333
"11363",4,"WALKING_DOWNSTAIRS","tBodyGyro.std...Y",-0.699453537111111
"11364",4,"WALKING_UPSTAIRS","tBodyGyro.std...Y",-0.551185569230769
"11365",5,"LAYING","tBodyGyro.std...Y",-0.977427370576923
"11366",5,"SITTING","tBodyGyro.std...Y",-0.950064068181818
"11367",5,"STANDING","tBodyGyro.std...Y",-0.933738104107143
"11368",5,"WALKING","tBodyGyro.std...Y",-0.504622029821429
"11369",5,"WALKING_DOWNSTAIRS","tBodyGyro.std...Y",-0.409134149148936
"11370",5,"WALKING_UPSTAIRS","tBodyGyro.std...Y",-0.440345826382979
"11371",6,"LAYING","tBodyGyro.std...Y",-0.943634949473684
"11372",6,"SITTING","tBodyGyro.std...Y",-0.944130044727273
"11373",6,"STANDING","tBodyGyro.std...Y",-0.94248658631579
"11374",6,"WALKING","tBodyGyro.std...Y",-0.331702267894737
"11375",6,"WALKING_DOWNSTAIRS","tBodyGyro.std...Y",-0.18922957
"11376",6,"WALKING_UPSTAIRS","tBodyGyro.std...Y",-0.315799901607843
"11377",7,"LAYING","tBodyGyro.std...Y",-0.945071935384615
"11378",7,"SITTING","tBodyGyro.std...Y",-0.944124336458333
"11379",7,"STANDING","tBodyGyro.std...Y",-0.949646946792453
"11380",7,"WALKING","tBodyGyro.std...Y",-0.23109830545614
"11381",7,"WALKING_DOWNSTAIRS","tBodyGyro.std...Y",-0.29262613606383
"11382",7,"WALKING_UPSTAIRS","tBodyGyro.std...Y",-0.572996820784314
"11383",8,"LAYING","tBodyGyro.std...Y",-0.952039385740741
"11384",8,"SITTING","tBodyGyro.std...Y",-0.97150069673913
"11385",8,"STANDING","tBodyGyro.std...Y",-0.969421045555556
"11386",8,"WALKING","tBodyGyro.std...Y",-0.2119972775
"11387",8,"WALKING_DOWNSTAIRS","tBodyGyro.std...Y",0.0243131207736842
"11388",8,"WALKING_UPSTAIRS","tBodyGyro.std...Y",-0.0666980861414634
"11389",9,"LAYING","tBodyGyro.std...Y",-0.9266185314
"11390",9,"SITTING","tBodyGyro.std...Y",-0.9191882264
"11391",9,"STANDING","tBodyGyro.std...Y",-0.946046640444444
"11392",9,"WALKING","tBodyGyro.std...Y",-0.467054167884615
"11393",9,"WALKING_DOWNSTAIRS","tBodyGyro.std...Y",-0.340765233142857
"11394",9,"WALKING_UPSTAIRS","tBodyGyro.std...Y",-0.400859067959184
"11395",10,"LAYING","tBodyGyro.std...Y",-0.953660207586207
"11396",10,"SITTING","tBodyGyro.std...Y",-0.984373304814815
"11397",10,"STANDING","tBodyGyro.std...Y",-0.958861164090909
"11398",10,"WALKING","tBodyGyro.std...Y",-0.250853318679245
"11399",10,"WALKING_DOWNSTAIRS","tBodyGyro.std...Y",-0.311407525263158
"11400",10,"WALKING_UPSTAIRS","tBodyGyro.std...Y",0.0411724668680851
"11401",11,"LAYING","tBodyGyro.std...Y",-0.982442644035088
"11402",11,"SITTING","tBodyGyro.std...Y",-0.982249040188679
"11403",11,"STANDING","tBodyGyro.std...Y",-0.994210471914894
"11404",11,"WALKING","tBodyGyro.std...Y",-0.499625287288136
"11405",11,"WALKING_DOWNSTAIRS","tBodyGyro.std...Y",-0.495911719565217
"11406",11,"WALKING_UPSTAIRS","tBodyGyro.std...Y",-0.28204453962963
"11407",12,"LAYING","tBodyGyro.std...Y",-0.953873893833333
"11408",12,"SITTING","tBodyGyro.std...Y",-0.960497127647059
"11409",12,"STANDING","tBodyGyro.std...Y",-0.941469207540984
"11410",12,"WALKING","tBodyGyro.std...Y",-0.4494013978
"11411",12,"WALKING_DOWNSTAIRS","tBodyGyro.std...Y",-0.47628774326087
"11412",12,"WALKING_UPSTAIRS","tBodyGyro.std...Y",-0.522949798269231
"11413",13,"LAYING","tBodyGyro.std...Y",-0.96270462
"11414",13,"SITTING","tBodyGyro.std...Y",-0.979668456122449
"11415",13,"STANDING","tBodyGyro.std...Y",-0.971721755964912
"11416",13,"WALKING","tBodyGyro.std...Y",-0.290023550315789
"11417",13,"WALKING_DOWNSTAIRS","tBodyGyro.std...Y",-0.198848161170213
"11418",13,"WALKING_UPSTAIRS","tBodyGyro.std...Y",-0.403572169636364
"11419",14,"LAYING","tBodyGyro.std...Y",-0.932499780588235
"11420",14,"SITTING","tBodyGyro.std...Y",-0.962048191666667
"11421",14,"STANDING","tBodyGyro.std...Y",-0.9462806205
"11422",14,"WALKING","tBodyGyro.std...Y",-0.0148392604279661
"11423",14,"WALKING_DOWNSTAIRS","tBodyGyro.std...Y",0.0569902222622222
"11424",14,"WALKING_UPSTAIRS","tBodyGyro.std...Y",0.476518714444444
"11425",15,"LAYING","tBodyGyro.std...Y",-0.961142911805556
"11426",15,"SITTING","tBodyGyro.std...Y",-0.975321519491525
"11427",15,"STANDING","tBodyGyro.std...Y",-0.971332584339623
"11428",15,"WALKING","tBodyGyro.std...Y",-0.420865007777778
"11429",15,"WALKING_DOWNSTAIRS","tBodyGyro.std...Y",-0.37320816
"11430",15,"WALKING_UPSTAIRS","tBodyGyro.std...Y",-0.3302332351
"11431",16,"LAYING","tBodyGyro.std...Y",-0.970747514
"11432",16,"SITTING","tBodyGyro.std...Y",-0.958336595507246
"11433",16,"STANDING","tBodyGyro.std...Y",-0.980110277307692
"11434",16,"WALKING","tBodyGyro.std...Y",-0.612593634117647
"11435",16,"WALKING_DOWNSTAIRS","tBodyGyro.std...Y",-0.528329304680851
"11436",16,"WALKING_UPSTAIRS","tBodyGyro.std...Y",-0.58638289372549
"11437",17,"LAYING","tBodyGyro.std...Y",-0.971484336197183
"11438",17,"SITTING","tBodyGyro.std...Y",-0.98612868078125
"11439",17,"STANDING","tBodyGyro.std...Y",-0.985121164615385
"11440",17,"WALKING","tBodyGyro.std...Y",-0.454932903934426
"11441",17,"WALKING_DOWNSTAIRS","tBodyGyro.std...Y",-0.459281989565217
"11442",17,"WALKING_UPSTAIRS","tBodyGyro.std...Y",-0.493044125208333
"11443",18,"LAYING","tBodyGyro.std...Y",-0.984202872923077
"11444",18,"SITTING","tBodyGyro.std...Y",-0.986753343859649
"11445",18,"STANDING","tBodyGyro.std...Y",-0.980417134246575
"11446",18,"WALKING","tBodyGyro.std...Y",-0.496431539642857
"11447",18,"WALKING_DOWNSTAIRS","tBodyGyro.std...Y",-0.617230786
"11448",18,"WALKING_UPSTAIRS","tBodyGyro.std...Y",-0.507297003103448
"11449",19,"LAYING","tBodyGyro.std...Y",-0.963617705662651
"11450",19,"SITTING","tBodyGyro.std...Y",-0.959758309589041
"11451",19,"STANDING","tBodyGyro.std...Y",-0.96957632369863
"11452",19,"WALKING","tBodyGyro.std...Y",-0.114406108840577
"11453",19,"WALKING_DOWNSTAIRS","tBodyGyro.std...Y",0.0483147743589744
"11454",19,"WALKING_UPSTAIRS","tBodyGyro.std...Y",-0.17263322355
"11455",20,"LAYING","tBodyGyro.std...Y",-0.972941910294118
"11456",20,"SITTING","tBodyGyro.std...Y",-0.960104508636364
"11457",20,"STANDING","tBodyGyro.std...Y",-0.903913940684931
"11458",20,"WALKING","tBodyGyro.std...Y",0.0858321519372549
"11459",20,"WALKING_DOWNSTAIRS","tBodyGyro.std...Y",-0.146794177311111
"11460",20,"WALKING_UPSTAIRS","tBodyGyro.std...Y",-0.104722161186078
"11461",21,"LAYING","tBodyGyro.std...Y",-0.952147091444444
"11462",21,"SITTING","tBodyGyro.std...Y",-0.976380487294118
"11463",21,"STANDING","tBodyGyro.std...Y",-0.955979192696629
"11464",21,"WALKING","tBodyGyro.std...Y",-0.397892316730769
"11465",21,"WALKING_DOWNSTAIRS","tBodyGyro.std...Y",-0.353733478222222
"11466",21,"WALKING_UPSTAIRS","tBodyGyro.std...Y",-0.463136841489362
"11467",22,"LAYING","tBodyGyro.std...Y",-0.9618849625
"11468",22,"SITTING","tBodyGyro.std...Y",-0.950173478548387
"11469",22,"STANDING","tBodyGyro.std...Y",-0.964714672857143
"11470",22,"WALKING","tBodyGyro.std...Y",-0.486322106521739
"11471",22,"WALKING_DOWNSTAIRS","tBodyGyro.std...Y",-0.550303216666667
"11472",22,"WALKING_UPSTAIRS","tBodyGyro.std...Y",-0.489417908809524
"11473",23,"LAYING","tBodyGyro.std...Y",-0.959195236388889
"11474",23,"SITTING","tBodyGyro.std...Y",-0.948109526029412
